datetime,stock_code,stock_name,action,volume,price,amount,account_id,source
2025-09-26,002493,荣盛石化,SELL,10000,9.92,99200.0,C,模拟账户C
2025-09-29,000422,湖北宜化,SELL,9300,13.39,124527.0,C,模拟账户C
2025-09-29,002493,荣盛石化,BUY,10000,9.51,95100.0,C,模拟账户C
2025-10-09,300796,贝斯美,BUY,10800,9.9,106920.0,C,模拟账户C
2025-10-09,300261,雅本化学,BUY,18100,7.11,128691.0,C,模拟账户C
2025-10-10,300796,贝斯美,SELL,10800,9.97,107676.0,C,模拟账户C
2025-10-10,300261,雅本化学,SELL,18100,7.18,129958.0,C,模拟账户C
2025-10-10,002493,荣盛石化,SELL,10000,10.16,101600.0,C,模拟账户C
2025-10-10,600409,三友化工,SELL,20500,5.77,118285.0,C,模拟账户C
2025-10-10,300031,宝通科技,BUY,9800,24.23,237454.0,C,模拟账户C
2025-10-13,002493,荣盛石化,BUY,10200,9.94,101388.0,C,模拟账户C
2025-10-13,600409,三友化工,BUY,21000,5.59,117390.0,C,模拟账户C
2025-10-13,600409,三友化工,BUY,100,5.56,556.0,C,模拟账户C
2025-10-14,600409,三友化工,SELL,1800,5.67,10206.0,C,模拟账户C
2025-10-14,600409,三友化工,SELL,19300,5.61,108273.0,C,模拟账户C
2025-10-14,002493,荣盛石化,BUY,12200,9.73,118706.0,C,模拟账户C
2025-10-16,002493,荣盛石化,SELL,12200,9.75,118950.0,C,模拟账户C
2025-10-16,600409,三友化工,BUY,21300,5.58,118854.0,C,模拟账户C
2025-10-22,002493,荣盛石化,SELL,10200,9.69,98838.0,C,模拟账户C
2025-10-23,300031,宝通科技,BUY,4400,22.29,98076.0,C,模拟账户C
2025-10-27,300031,宝通科技,SELL,4400,22.77,100188.0,C,模拟账户C
2025-10-28,600409,三友化工,BUY,18500,5.45,100825.0,C,模拟账户C
2025-10-28,300031,宝通科技,SELL,3200,22.84,73088.0,C,模拟账户C
2025-10-28,300031,宝通科技,SELL,2200,22.95,50490.0,C,模拟账户C
2025-10-28,600409,三友化工,SELL,21400,5.4,115560.0,C,模拟账户C
2025-10-28,300031,宝通科技,SELL,1400,23.19,32466.0,C,模拟账户C
2025-10-29,600409,三友化工,SELL,18400,5.54,101936.0,C,模拟账户C
2025-11-03,600409,三友化工,BUY,21900,5.64,123516.0,C,模拟账户C
2025-11-03,300031,宝通科技,BUY,10500,23.57,247485.0,C,模拟账户C
2025-11-05,300031,宝通科技,SELL,10500,23.22,243810.0,C,模拟账户C
2025-11-05,600409,三友化工,SELL,21900,5.54,121326.0,C,模拟账户C
2025-11-21,300031,宝通科技,BUY,3000,21.48,64440.0,C,模拟账户C
2025-11-21,300031,宝通科技,SELL,1500,21.63,32445.0,C,模拟账户C
2025-11-21,300031,宝通科技,SELL,1500,21.64,32460.0,C,模拟账户C
2025-11-24,300782,卓胜微,BUY,1000,69.19,69190.0,C,模拟账户C
2025-11-24,603806,福斯特,BUY,6680,13.9,92852.0,C,模拟账户C
2025-11-24,002493,荣盛石化,BUY,20400,9.62,196248.0,C,模拟账户C
2025-11-25,603806,福斯特,SELL,6680,14.02,93653.6,C,模拟账户C
2025-11-25,300782,卓胜微,SELL,1000,69.71,69710.0,C,模拟账户C
2025-11-25,300031,宝通科技,SELL,2900,22.6,65540.0,C,模拟账户C
2025-11-26,300796,贝斯美,BUY,17700,9.26,163902.0,C,模拟账户C
2025-11-27,002493,荣盛石化,SELL,20400,9.65,196860.0,C,模拟账户C
2025-11-28,300031,宝通科技,BUY,2900,22.25,64525.0,C,模拟账户C
2025-12-01,300031,宝通科技,SELL,2900,22.48,65192.0,C,模拟账户C
2025-12-05,300031,宝通科技,BUY,2900,21.75,63075.0,C,模拟账户C
2025-12-08,300031,宝通科技,SELL,2900,22.28,64612.0,C,模拟账户C
2025-12-11,300796,贝斯美,BUY,7500,8.73,65475.0,C,模拟账户C
2026-01-05,300796,贝斯美,SELL,7500,8.75,65625.0,C,模拟账户C
2026-01-05,603806,福斯特,BUY,9500,13.89,131955.0,C,模拟账户C
2026-01-06,603806,福斯特,SELL,9500,14.19,134805.0,C,模拟账户C
2026-01-06,300796,贝斯美,BUY,7500,8.82,66150.0,C,模拟账户C
2026-01-06,300796,贝斯美,SELL,7500,8.84,66300.0,C,模拟账户C
2026-01-07,300796,贝斯美,BUY,7600,8.74,66424.0,C,模拟账户C
2026-01-07,600588,用友网络,BUY,7400,13.59,100566.0,C,模拟账户C
2026-01-08,600588,用友网络,SELL,7400,13.88,102712.0,C,模拟账户C
2026-01-08,300796,贝斯美,SELL,7600,8.8,66880.0,C,模拟账户C
2026-01-09,300796,贝斯美,BUY,7600,8.76,66576.0,C,模拟账户C
2026-01-09,600468,百利电气,BUY,10000,8.04,80400.0,C,模拟账户C
2026-01-09,300796,贝斯美,BUY,7600,8.68,65968.0,C,模拟账户C
2026-01-12,600468,百利电气,SELL,10000,8.06,80600.0,C,模拟账户C
2026-01-12,300796,贝斯美,SELL,15200,8.82,134064.0,C,模拟账户C
2026-01-12,600985,淮北矿业,BUY,6000,11.52,69120.0,C,模拟账户C
2026-01-12,600438,通威股份,BUY,5000,21.27,106350.0,C,模拟账户C
2026-01-14,601865,福莱特,BUY,5900,16.03,94577.0,C,模拟账户C
2026-01-15,601865,福莱特,SELL,5900,16.18,95462.0,C,模拟账户C
2026-01-15,600438,通威股份,BUY,4800,20.03,96144.0,C,模拟账户C
2026-01-16,600438,通威股份,SELL,4800,20.08,96384.0,C,模拟账户C
2026-01-16,600468,百利电气,BUY,12700,7.58,96266.0,C,模拟账户C
2026-01-19,600468,百利电气,SELL,12700,7.94,100838.0,C,模拟账户C
2026-01-20,600438,通威股份,BUY,5200,19.18,99736.0,C,模拟账户C
2026-01-22,600985,淮北矿业,SELL,6000,11.79,70740.0,C,模拟账户C
2026-01-23,605333,沪光股份,BUY,2200,30.93,68046.0,C,模拟账户C
2026-01-23,300796,贝斯美,BUY,200,9.65,1930.0,C,模拟账户C
2026-01-27,588000,科创50ETF,BUY,100,1.589,158.9,C,模拟账户C
2026-01-28,600438,通威股份,SELL,5200,19.25,100100.0,C,模拟账户C
2026-01-28,600438,通威股份,BUY,5200,19.07,99164.0,C,模拟账户C
2026-02-09,600438,通威股份,SELL,5200,19.37,100724.0,C,模拟账户C
2026-02-09,600438,通威股份,BUY,5300,19.0,100700.0,C,模拟账户C
2026-03-12,600438,通威股份,SELL,5300,19.09,101177.0,C,模拟账户C
2026-03-12,300474,景嘉微,BUY,1500,65.59,98385.0,C,模拟账户C
2026-03-16,300474,景嘉微,SELL,1500,65.71,98565.0,C,模拟账户C
2026-03-16,600438,通威股份,BUY,5400,18.74,101196.0,C,模拟账户C
2026-03-20,300796,贝斯美,SELL,17900,9.18,164322.0,C,模拟账户C
2026-03-20,300261,雅本化学,BUY,24500,6.7,164150.0,C,模拟账户C
2026-04-10,600438,通威股份,SELL,5200,16.31,84812.0,C,模拟账户C
2026-04-13,600438,通威股份,SELL,5100,16.71,85221.0,C,模拟账户C
